t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,severity
0.0071,0.0356,0.0751,0.003,0.016,0.0379,0.0248,0.0473,0.0185,0.0423,0.004,0.028,0.0101,0.0507,0.0575,0.0071,0.0164,0.0334,0.028,0.0791,0.3008,0.9944,2.4365,4.7289,6.9517,7.9387,6.9884,5.1304,2.813,1.4074,0.9466,0.999,1.2158,1.2938,1.1594,0.8399,0.5589,0.2964,0.1143,0.045,0.0208,0.0078,0.0792,0.0062,0.0131,0.0043,0.0315,0.0021,0.021,0.0122,85.82
0.0033,0.048,0.0073,0.0296,0.0096,0.0634,0.0041,0.0394,0.0402,0.0045,0.0296,0.0327,0.0384,0.056,0.0152,0.0453,0.0312,0.0335,0.0523,0.2202,0.6665,1.6311,3.0676,4.5545,5.2624,4.7827,3.7095,2.4017,1.5614,1.146,0.9279,0.7675,0.5581,0.3385,0.1937,0.101,0.0881,0.0212,0.0106,0.0209,0.0113,0.0727,0.0338,0.0282,0.0524,0.0286,0.0057,0.0331,0.0157,0.0204,58.19
0.0357,0.0385,0.0331,0.0084,0.0029,0.0017,0.0173,0.0279,0.0411,0.015,0.0116,0.0085,0.0381,0.0232,0.0162,0.0076,0.0168,0.0386,0.075,0.1247,0.2433,0.5299,0.8948,1.409,1.9548,2.3966,2.5944,2.3733,2.121,1.4929,0.976,0.5845,0.3161,0.1835,0.063,0.0401,0.0251,0.022,0.0371,0.0399,0.0127,0.039,0.0237,0.0282,0.0437,0.0225,0.0047,0.0519,0.0441,0.0073,29.79
0.0109,0.0286,0.052,0.0302,0.026,0.0207,0.0091,0.0543,0.0469,0.0029,0.0166,0.0361,0.0344,0.1204,0.2115,0.4059,0.8069,1.3685,2.1379,2.8698,3.4569,3.6841,3.4659,3.0034,2.1761,1.4655,0.8137,0.4728,0.1962,0.0839,0.0472,0.0415,0.0396,0.0534,0.0053,0.0629,0.0055,0.0263,0.0034,0.0123,0.0359,0.0265,0.0178,0.0403,0.003,0.0171,0.0481,0.0425,0.038,0.0018,42.72
0.0288,0.0118,0.0224,0.0107,0.0301,0.0068,0.0481,0.0104,0.0147,0.0028,0.0374,0.0092,0.0129,0.0184,0.0123,0.0821,0.0057,0.0551,0.0702,0.197,0.7093,2.0565,4.4113,7.0878,8.4391,7.7648,6.1342,4.0231,2.8018,2.0796,1.5739,1.0856,0.6634,0.3613,0.1853,0.0882,0.067,0.0467,0.0195,0.0368,0.0347,0.0327,0.0315,0.0546,0.007,0.0153,0.0629,0.0631,0.0401,0.0196,91.08
0.002,0.0237,0.0337,0.0054,0.0273,0.0448,0.01,0.0526,0.0283,0.0151,0.0154,0.021,0.0038,0.0206,0.0159,0.0375,0.0346,0.0244,0.0152,0.1174,0.5041,1.5849,3.6729,6.1071,7.2607,6.1116,4.0642,1.8534,0.7038,0.2834,0.178,0.0996,0.1031,0.0883,0.0383,0.0318,0.0367,0.0623,0.0119,0.0533,0.006,0.0181,0.0205,0.0194,0.014,0.0141,0.0189,0.012,0.0406,0.0246,72.59
0.0588,0.0088,0.0034,0.0255,0.0125,0.02,0.0224,0.0257,0.0838,0.3988,1.2275,3.4154,7.0252,10.8783,12.635,10.9386,7.8243,4.3649,2.6288,2.3819,2.6725,2.83,2.5068,1.8433,1.1251,0.6238,0.2516,0.1204,0.0992,0.0399,0.0632,0.0245,0.0361,0.0184,0.0105,0.0429,0.0048,0.0126,0.0186,0.0346,0.0262,0.0382,0.0218,0.0045,0.0296,0.0346,0.0176,0.0609,0.0348,0.026,100.0
0.0103,0.0409,0.0121,0.0281,0.0036,0.0285,0.0141,0.0211,0.0297,0.0066,0.0225,0.0114,0.0217,0.0592,0.0035,0.0057,0.0286,0.0116,0.0145,0.0145,0.0001,0.0286,0.0035,0.0132,0.0823,0.1438,0.5278,1.3055,2.9737,5.7313,9.178,12.2719,13.8642,13.2812,11.7133,8.9791,6.8922,5.6086,4.9139,4.4337,3.8476,3.173,2.4464,1.7678,1.2321,0.7492,0.4387,0.281,0.1361,0.087,100.0
0.0159,0.0312,0.024,0.0368,0.018,0.0109,0.0096,0.0464,0.0202,0.0232,0.0263,0.0028,0.0392,0.0043,0.0169,0.0367,0.0237,0.0254,0.0291,0.0065,0.0013,0.0546,0.0431,0.0471,0.079,0.2368,0.6884,1.6442,3.1467,4.6841,5.4726,4.9711,3.8934,2.53,1.6787,1.0453,0.6528,0.3816,0.18,0.0884,0.0593,0.0219,0.0345,0.0268,0.0147,0.0118,0.0125,0.0287,0.0226,0.0114,57.77
0.0386,0.0118,0.0153,0.0604,0.0361,0.007,0.0062,0.0073,0.0115,0.0444,0.0277,0.0519,0.1593,0.7074,2.5702,6.5423,11.4786,13.9019,11.8653,8.0044,4.7442,3.8071,4.0033,4.2196,3.7849,2.9211,1.9077,1.0575,0.4848,0.2182,0.1564,0.0394,0.0322,0.0528,0.0098,0.0387,0.0725,0.0107,0.0239,0.0251,0.0304,0.031,0.0195,0.0095,0.006,0.0474,0.011,0.044,0.0178,0.0276,100.0
0.0064,0.0171,0.0476,0.0175,0.0341,0.0209,0.0137,0.0163,0.003,0.0133,0.0061,0.0138,0.0156,0.02,0.0302,0.1684,0.6024,1.7031,3.6422,5.6629,6.559,5.6843,3.9689,2.0482,0.8464,0.3368,0.1892,0.1135,0.1081,0.0728,0.0731,0.0722,0.0343,0.0552,0.0449,0.0443,0.0591,0.0097,0.0648,0.0608,0.0446,0.0262,0.0222,0.0206,0.0269,0.0057,0.0534,0.0367,0.0314,0.0209,63.68
0.0168,0.0022,0.0027,0.0101,0.0105,0.0021,0.0072,0.0224,0.0458,0.0387,0.0348,0.0242,0.012,0.089,0.2118,0.591,1.2276,1.9028,2.241,1.9571,1.3243,0.752,0.4387,0.3811,0.3764,0.3318,0.3233,0.2769,0.2013,0.1337,0.1233,0.0415,0.0482,0.0691,0.0382,0.048,0.0317,0.0127,0.0037,0.0036,0.0081,0.025,0.0065,0.0665,0.0393,0.0263,0.0081,0.003,0.0043,0.0301,25.28
0.0254,0.025,0.0587,0.0457,0.0164,0.037,0.012,0.0085,0.0154,0.0477,0.0053,0.0614,0.0122,0.0087,0.072,0.0249,0.0137,0.0027,0.0204,0.014,0.0565,0.255,0.8573,2.2522,4.999,8.8566,12.5033,14.1569,12.9271,10.4162,7.178,5.2658,4.7118,4.829,4.8875,4.5337,3.7694,2.7547,1.8152,1.0693,0.5979,0.2542,0.1212,0.076,0.0406,0.041,0.0488,0.0131,0.0304,0.0099,100.0
0.0646,0.0195,0.0233,0.0386,0.0492,0.0273,0.0247,0.0243,0.0083,0.0023,0.0383,0.0108,0.0274,0.0219,0.0334,0.0303,0.0122,0.01,0.0093,0.0314,0.0985,0.2873,0.7855,1.683,2.6412,3.0686,2.6406,1.8582,0.9705,0.4346,0.3127,0.3173,0.3935,0.4298,0.3574,0.2551,0.158,0.0941,0.0507,0.0417,0.0353,0.0518,0.0068,0.0874,0.022,0.0084,0.0112,0.0243,0.0323,0.0334,31.87
0.0176,0.0223,0.0418,0.0175,0.0039,0.0277,0.025,0.0698,0.0994,0.2381,0.7579,2.0134,4.4139,7.8001,11.0342,12.6064,11.7533,9.7732,6.7345,4.3796,2.8428,1.8806,1.1916,0.6762,0.333,0.1663,0.0711,0.0855,0.0474,0.0222,0.0793,0.0411,0.0505,0.0125,0.0116,0.0321,0.0294,0.0028,0.0212,0.0012,0.0086,0.0028,0.0068,0.0301,0.038,0.0448,0.0128,0.0432,0.0508,0.0367,100.0
0.0444,0.0165,0.0337,0.0004,0.0112,0.0164,0.0239,0.0478,0.0002,0.0121,0.0179,0.0295,0.0532,0.0254,0.0938,0.1756,0.4439,0.9396,1.7533,2.837,4.0471,5.0132,5.4625,5.2219,4.5913,3.4427,2.3568,1.5587,0.9908,0.6869,0.4789,0.3022,0.2189,0.1514,0.0877,0.0757,0.0501,0.0347,0.0173,0.0255,0.021,0.0525,0.0262,0.0051,0.0381,0.0035,0.0323,0.0091,0.0478,0.0241,65.8
0.0326,0.0104,0.034,0.0012,0.0034,0.0634,0.0145,0.0368,0.0144,0.0172,0.0395,0.031,0.0339,0.052,0.0027,0.0043,0.0233,0.0022,0.033,0.0088,0.0042,0.0215,0.0304,0.102,0.0595,0.0667,0.1648,0.3915,0.6628,1.1275,1.7059,2.2855,2.7397,2.9687,2.8351,2.5298,1.988,1.4373,0.9885,0.7309,0.4983,0.3901,0.3268,0.2805,0.2171,0.1864,0.1175,0.0986,0.068,0.0368,36.94
0.0599,0.0398,0.0347,0.0501,0.0538,0.0342,0.0057,0.0489,0.0405,0.027,0.0311,0.0083,0.026,0.0425,0.0507,0.1155,0.1616,0.3355,0.5775,0.923,1.3295,1.725,2.0203,2.1437,2.0508,1.9006,1.5199,1.1531,0.8797,0.6247,0.4982,0.4307,0.3734,0.2989,0.286,0.244,0.1611,0.0994,0.0693,0.0582,0.0469,0.029,0.0396,0.0075,0.0224,0.006,0.0336,0.0089,0.0678,0.0057,29.42
0.0093,0.0332,0.0586,0.0072,0.0277,0.0362,0.0022,0.0211,0.009,0.0206,0.0044,0.0279,0.0205,0.0166,0.0185,0.0515,0.0129,0.0521,0.0621,0.0259,0.0343,0.0585,0.02,0.0437,0.1492,0.2775,0.608,1.0748,1.8038,2.7632,3.693,4.4281,4.7776,4.6449,4.1616,3.2957,2.4235,1.6853,1.077,0.6903,0.4456,0.2633,0.2159,0.1039,0.0757,0.0297,0.0786,0.0106,0.0296,0.0048,60.15
0.0154,0.0466,0.0001,0.0204,0.0397,0.014,0.0074,0.0856,0.0068,0.0575,0.0657,0.0256,0.0858,0.0401,0.0905,0.196,0.3989,0.7649,1.1646,1.6903,2.2413,2.6406,2.785,2.6792,2.4443,1.8731,1.3268,0.8867,0.5565,0.3735,0.2509,0.2062,0.124,0.085,0.0773,0.0492,0.0554,0.0202,0.0242,0.0248,0.0314,0.0776,0.0348,0.0016,0.0383,0.0517,0.042,0.0369,0.0232,0.0357,36.45
0.0068,0.061,0.0102,0.013,0.0152,0.0292,0.0028,0.0118,0.0027,0.0198,0.0247,0.0421,0.0455,0.0067,0.1028,0.012,0.0124,0.0634,0.0654,0.2028,0.6367,1.7443,3.7979,6.7565,9.6614,11.132,10.5917,8.7188,6.2798,4.3977,3.1534,2.1901,1.4878,0.9264,0.5147,0.259,0.1214,0.0853,0.0282,0.0351,0.0208,0.0325,0.0375,0.02,0.0085,0.0061,0.0509,0.0287,0.0253,0.0486,100.0
0.0357,0.0351,0.0025,0.032,0.0289,0.0504,0.0216,0.0295,0.0235,0.0042,0.0215,0.0196,0.0605,0.3453,1.1886,3.3496,7.1685,11.3436,13.3629,11.8083,8.938,5.7798,4.2135,3.5739,2.9635,2.1462,1.3123,0.7103,0.2943,0.1372,0.0758,0.0439,0.0324,0.0423,0.0691,0.0417,0.0434,0.012,0.028,0.0518,0.0056,0.0118,0.0243,0.0662,0.0133,0.0122,0.0216,0.0477,0.0018,0.0601,100.0
0.0032,0.0006,0.0119,0.0094,0.0233,0.01,0.0747,0.014,0.064,0.0113,0.0441,0.0203,0.0523,0.0159,0.0517,0.0238,0.0212,0.0155,0.0086,0.0009,0.0019,0.0076,0.0068,0.0389,0.0244,0.0264,0.008,0.0137,0.0518,0.174,0.4261,1.167,2.3138,3.5526,4.1113,3.5535,2.5814,1.491,0.78,0.5461,0.5451,0.5008,0.4664,0.3768,0.2682,0.1854,0.1052,0.0531,0.0384,0.0273,42.53
0.0213,0.0433,0.0287,0.0364,0.0385,0.014,0.0089,0.0023,0.0198,0.0087,0.0028,0.0022,0.016,0.0197,0.0028,0.0037,0.0068,0.0495,0.0529,0.037,0.0667,0.2161,0.7171,1.8628,3.6571,5.5374,6.4127,5.7264,4.3288,2.7041,1.7494,1.3674,1.2878,1.1587,0.9653,0.7832,0.4839,0.3069,0.1873,0.0885,0.0378,0.0461,0.0256,0.0478,0.005,0.0018,0.014,0.0534,0.0534,0.0228,72.11
0.0087,0.0005,0.0265,0.0102,0.054,0.0719,0.0073,0.0164,0.0304,0.0047,0.0495,0.0164,0.0146,0.0076,0.0415,0.0061,0.0256,0.0324,0.0127,0.0038,0.0431,0.0852,0.0717,0.1834,0.4825,0.9068,1.7005,2.7425,3.7725,4.6327,4.9591,4.6314,3.9756,2.8577,1.7489,0.9981,0.5181,0.2313,0.1064,0.0432,0.0497,0.0651,0.0285,0.024,0.0105,0.0171,0.035,0.0027,0.0403,0.0231,58.94
0.0555,0.0203,0.0448,0.0245,0.0119,0.0139,0.0194,0.0674,0.0011,0.0121,0.0209,0.0006,0.0019,0.0191,0.0489,0.0259,0.0492,0.0994,0.3345,0.8383,1.6033,2.38,2.7751,2.4696,1.8974,1.2465,0.7396,0.5589,0.4383,0.3204,0.247,0.207,0.1192,0.0715,0.0364,0.026,0.0694,0.0191,0.0368,0.0563,0.0134,0.0421,0.0518,0.0162,0.0243,0.0436,0.0126,0.039,0.0014,0.0121,29.74
0.0049,0.013,0.0209,0.0067,0.0228,0.0616,0.0615,0.0593,0.0078,0.0289,0.0348,0.0469,0.0218,0.0068,0.0016,0.011,0.0419,0.0183,0.1329,0.3641,1.1405,2.6885,5.1177,7.5387,8.6482,7.8,5.8509,3.6278,2.1042,1.2885,0.734,0.4366,0.2611,0.114,0.0593,0.0604,0.0368,0.0189,0.0275,0.0878,0.0231,0.0661,0.0496,0.023,0.0042,0.0154,0.0068,0.0308,0.0144,0.0117,91.62
0.0076,0.0018,0.0258,0.0077,0.0417,0.0554,0.0197,0.0147,0.0202,0.0107,0.0139,0.0275,0.0525,0.0188,0.0137,0.0338,0.0552,0.0734,0.0266,0.0431,0.0034,0.034,0.0626,0.2758,0.8886,2.2293,4.4107,6.7284,7.8043,7.0095,5.314,3.171,1.8063,1.1292,0.786,0.5786,0.412,0.2845,0.1996,0.1198,0.0749,0.0503,0.0182,0.0553,0.0152,0.031,0.0088,0.0097,0.0112,0.0125,83.0
0.0313,0.0481,0.0066,0.0547,0.0263,0.037,0.0378,0.0173,0.0433,0.015,0.0568,0.0069,0.0594,0.0316,0.0176,0.0045,0.0307,0.0208,0.0354,0.0112,0.0023,0.0079,0.0081,0.0517,0.0346,0.0123,0.0952,0.0392,0.1629,0.5553,1.708,3.8617,6.3297,7.4581,6.3519,4.183,2.1574,1.1967,1.1332,1.4376,1.6443,1.7925,1.6162,1.3189,0.9563,0.5756,0.3051,0.1379,0.0865,0.0529,82.64
0.0037,0.0186,0.0022,0.0245,0.0019,0.0258,0.0038,0.0318,0.0413,0.064,0.0497,0.139,0.2528,0.5026,0.9346,1.4063,2.0245,2.5766,3.0277,3.1839,3.0587,2.6839,2.0912,1.4468,0.9319,0.5382,0.2842,0.168,0.0672,0.0975,0.0432,0.0423,0.0106,0.0156,0.0041,0.0227,0.0255,0.042,0.0393,0.0156,0.0184,0.0184,0.0246,0.0082,0.0201,0.0129,0.0539,0.0253,0.0372,0.0081,40.25
0.0166,0.0377,0.031,0.0159,0.0006,0.001,0.0645,0.0365,0.005,0.0052,0.0154,0.0139,0.0531,0.0156,0.0055,0.0195,0.037,0.028,0.1297,0.318,0.7745,1.5646,2.6327,3.6086,4.0876,3.6951,2.9906,1.9471,1.1516,0.607,0.3767,0.2182,0.1412,0.1223,0.0909,0.0439,0.0261,0.0607,0.0304,0.0173,0.0325,0.0129,0.0616,0.0489,0.0099,0.0254,0.0235,0.0452,0.0478,0.0282,45.37
0.0227,0.0063,0.034,0.0328,0.0477,0.0232,0.037,0.0697,0.0784,0.0924,0.3126,0.8795,1.9519,3.6527,5.8311,7.7284,8.5829,8.0091,6.6871,4.7052,3.0819,2.0063,1.4198,1.0514,0.7976,0.56,0.3643,0.2111,0.1207,0.0606,0.0467,0.0252,0.0218,0.0063,0.0158,0.0077,0.0826,0.0216,0.0083,0.0206,0.0173,0.0248,0.0217,0.0003,0.0309,0.0239,0.0049,0.0461,0.0249,0.0051,97.98
0.014,0.0223,0.0105,0.0071,0.0368,0.032,0.0181,0.0077,0.0797,0.0011,0.0075,0.023,0.0736,0.3952,1.7719,5.3495,10.3683,12.9496,10.4986,6.0297,2.8439,1.9621,2.1218,2.2374,2.0467,1.5309,0.9022,0.4908,0.2073,0.1041,0.0328,0.0509,0.1132,0.0131,0.0121,0.0427,0.0032,0.0317,0.0148,0.011,0.0323,0.0744,0.0008,0.0123,0.041,0.016,0.0156,0.0277,0.0448,0.0042,100.0
0.0284,0.0203,0.007,0.0314,0.0311,0.002,0.0486,0.046,0.0131,0.0383,0.0558,0.0281,0.0,0.0048,0.0219,0.0672,0.0057,0.0226,0.0035,0.0037,0.0079,0.0469,0.0164,0.0143,0.0514,0.0131,0.0439,0.1309,0.3733,0.9449,2.0956,3.7938,5.8627,7.632,8.3948,7.8109,6.5399,4.5772,3.0414,2.0458,1.5658,1.3371,1.2392,1.0259,0.8115,0.5843,0.3851,0.2544,0.1398,0.1027,98.22
0.0077,0.0103,0.0074,0.0385,0.0241,0.0396,0.0034,0.0004,0.0645,0.0099,0.0295,0.0131,0.0149,0.0022,0.0066,0.0285,0.0256,0.0103,0.016,0.0346,0.017,0.0656,0.1437,0.3885,0.8499,1.7334,3.0355,4.6359,5.9572,6.5764,6.2891,5.6744,4.3689,3.2025,2.3627,1.7515,1.3125,0.8699,0.5512,0.3437,0.152,0.1048,0.0831,0.0352,0.0366,0.0433,0.0487,0.0231,0.0187,0.0055,80.22
0.0108,0.0465,0.0783,0.0031,0.0136,0.0017,0.0385,0.0249,0.032,0.0184,0.0303,0.0808,0.0191,0.0179,0.0204,0.0245,0.0282,0.0273,0.0227,0.0361,0.0704,0.1805,0.3436,0.6073,1.0246,1.601,2.2616,2.9159,3.3701,3.5676,3.4504,3.2287,2.6064,1.9623,1.4405,0.9309,0.6243,0.4102,0.2837,0.2228,0.1596,0.1099,0.0678,0.0661,0.031,0.0316,0.0176,0.0452,0.0115,0.0107,48.05
0.0045,0.01,0.0467,0.033,0.0268,0.0009,0.0399,0.0364,0.0164,0.029,0.0087,0.0448,0.0121,0.0252,0.0157,0.0292,0.023,0.0328,0.0007,0.0265,0.0176,0.0082,0.0132,0.0191,0.1205,0.3057,0.9379,2.2274,4.4593,7.3513,10.0572,11.3091,10.7791,9.165,7.0144,5.3613,4.2541,3.4048,2.6105,1.7962,1.0991,0.6139,0.3552,0.1407,0.0856,0.0942,0.0304,0.0265,0.0189,0.0064,100.0
0.0271,0.0121,0.0304,0.012,0.0399,0.0231,0.0183,0.0229,0.0324,0.0253,0.0321,0.0278,0.0024,0.0659,0.0555,0.1136,0.388,0.9131,1.7913,2.6782,3.0003,2.7171,1.929,1.1335,0.6896,0.494,0.461,0.4545,0.4202,0.3561,0.2513,0.2041,0.1216,0.0646,0.0341,0.1062,0.0237,0.0368,0.0248,0.0263,0.0151,0.0117,0.0441,0.0112,0.0036,0.0166,0.0023,0.0231,0.0283,0.0875,32.76
0.0557,0.0072,0.009,0.0407,0.0062,0.0146,0.0282,0.0095,0.0149,0.0118,0.0484,0.0256,0.017,0.0825,0.022,0.0226,0.0044,0.0455,0.0283,0.0528,0.0439,0.0062,0.0137,0.0523,0.0885,0.1924,0.4053,0.7558,1.1837,1.7878,2.4088,2.899,3.1359,3.0179,2.6633,2.0694,1.5275,1.0866,0.8415,0.5888,0.4918,0.4001,0.3394,0.2845,0.251,0.1886,0.1328,0.1108,0.1018,0.0457,38.93
0.0011,0.0603,0.0287,0.0266,0.0401,0.0108,0.021,0.0172,0.0106,0.0208,0.0622,0.005,0.0358,0.002,0.0072,0.038,0.0059,0.0125,0.0448,0.0563,0.3817,1.2908,3.8135,7.3069,9.1202,7.4119,4.6063,2.4152,1.8828,2.241,2.7407,2.9458,2.6785,2.0595,1.3365,0.7575,0.3783,0.1992,0.0782,0.0388,0.0217,0.0302,0.0234,0.0179,0.0297,0.0403,0.0073,0.015,0.0081,0.0012,100.0
0.0283,0.02,0.025,0.0533,0.001,0.0437,0.0838,0.0086,0.0203,0.0547,0.0064,0.0342,0.0302,0.0121,0.0337,0.0362,0.0018,0.0668,0.0227,0.0304,0.0242,0.0221,0.0136,0.0468,0.0649,0.1081,0.2458,0.5315,0.8281,1.2528,1.7022,2.0842,2.2609,2.1181,1.8471,1.4626,0.999,0.6805,0.5011,0.3818,0.338,0.3105,0.2473,0.2167,0.1729,0.122,0.1143,0.044,0.0294,0.0349,27.95
0.0596,0.0096,0.0618,0.0324,0.0117,0.0608,0.0057,0.0592,0.0047,0.0345,0.0726,0.1204,0.2243,0.5639,1.2653,2.4736,4.1595,6.0792,7.5776,8.2122,7.6359,6.6134,4.7221,3.1163,2.0834,1.4596,1.2222,1.1143,0.9959,0.8396,0.6073,0.4186,0.2616,0.1416,0.1014,0.0391,0.0332,0.0405,0.0552,0.0503,0.026,0.0317,0.0156,0.0108,0.0511,0.0114,0.0802,0.0029,0.0625,0.0274,98.96
0.0473,0.0337,0.019,0.0695,0.015,0.0298,0.0203,0.0526,0.0435,0.0158,0.0706,0.0062,0.0304,0.0148,0.0316,0.0483,0.0565,0.0205,0.0424,0.0066,0.0339,0.0153,0.0118,0.0066,0.0068,0.0383,0.1136,0.2492,0.7969,1.9659,3.9887,6.7093,9.0766,10.0598,9.0756,7.2809,4.452,2.2904,1.0156,0.4442,0.2169,0.1191,0.1042,0.0602,0.0394,0.1275,0.0446,0.0604,0.0297,0.0108,100.0
0.0091,0.0427,0.0313,0.0213,0.0162,0.042,0.0176,0.0397,0.0014,0.0071,0.0019,0.0059,0.0132,0.0226,0.0284,0.0135,0.0786,0.0947,0.2488,0.5894,1.1141,1.8725,2.7617,3.4757,3.7812,3.4606,2.873,1.9596,1.1941,0.628,0.2882,0.1503,0.0844,0.05,0.0293,0.0174,0.0249,0.0498,0.0356,0.0081,0.0496,0.0197,0.0096,0.0641,0.043,0.0225,0.0075,0.0246,0.0233,0.0187,42.34
0.0517,0.021,0.0067,0.017,0.012,0.0017,0.0625,0.0116,0.0528,0.0045,0.0033,0.0307,0.0157,0.0489,0.1011,0.3442,0.7509,1.4197,2.0588,2.3179,2.0585,1.4759,0.8328,0.4413,0.2511,0.2167,0.2795,0.3276,0.246,0.1852,0.1265,0.0811,0.039,0.0301,0.0205,0.0516,0.0197,0.0066,0.0054,0.036,0.0403,0.035,0.0212,0.0191,0.0282,0.0091,0.0223,0.0024,0.0443,0.0012,23.45
0.0033,0.0235,0.003,0.0377,0.026,0.0019,0.0014,0.056,0.0398,0.0232,0.0563,0.1447,0.3357,0.7356,1.357,2.1819,3.129,3.866,4.1793,3.9724,3.3665,2.5179,1.7683,1.3042,0.9458,0.7872,0.6657,0.5274,0.4147,0.331,0.1917,0.0898,0.1166,0.0444,0.0086,0.0716,0.021,0.019,0.0118,0.0016,0.0124,0.0433,0.0483,0.041,0.0263,0.0018,0.0089,0.0156,0.0207,0.0002,50.34
0.0046,0.0209,0.0161,0.0449,0.0135,0.0148,0.0011,0.0545,0.0784,0.0139,0.025,0.0339,0.0101,0.0341,0.012,0.0058,0.0057,0.013,0.0063,0.0366,0.0391,0.0364,0.0562,0.0046,0.0112,0.0517,0.088,0.1262,0.2815,0.7288,1.5555,2.8049,4.2819,5.5525,6.1738,5.9123,5.2134,3.9659,2.9115,2.1082,1.5997,1.1931,0.8424,0.6099,0.3525,0.1982,0.0976,0.056,0.0519,0.0353,72.82
0.0138,0.0478,0.0225,0.0422,0.0185,0.0294,0.0474,0.0069,0.0174,0.0494,0.0022,0.0182,0.0232,0.0359,0.085,0.0428,0.0206,0.0556,0.0285,0.052,0.122,0.2499,0.4818,0.9238,1.3819,1.8993,2.3587,2.5126,2.3925,2.169,1.63,1.1465,0.7678,0.5548,0.4305,0.3673,0.3638,0.3183,0.2821,0.2265,0.1673,0.1676,0.1131,0.0985,0.0653,0.0549,0.0438,0.0077,0.0207,0.05,32.29
0.0109,0.0273,0.0444,0.0758,0.0347,0.0251,0.0259,0.0014,0.0349,0.0182,0.0123,0.0323,0.0315,0.052,0.0121,0.0281,0.0011,0.0059,0.0328,0.0775,0.2405,0.6316,1.846,3.813,5.9215,6.869,5.9164,4.1405,2.0365,0.8124,0.2884,0.1373,0.0982,0.0572,0.0704,0.0473,0.037,0.0459,0.0186,0.0352,0.0306,0.0202,0.0049,0.0352,0.037,0.0033,0.0598,0.0479,0.0598,0.0311,65.34
0.0097,0.0363,0.0244,0.0327,0.0526,0.0039,0.0037,0.0025,0.0039,0.067,0.0243,0.0463,0.0359,0.05,0.0422,0.0458,0.0286,0.0339,0.0164,0.0104,0.0024,0.0027,0.0435,0.0458,0.1185,0.2751,0.7651,1.6088,3.053,4.7836,6.2934,6.9877,6.5771,5.5992,3.977,2.5879,1.6591,1.0737,0.733,0.5199,0.3448,0.2471,0.1435,0.113,0.0879,0.0663,0.0349,0.0155,0.0604,0.0034,79.73
0.0129,0.0206,0.04,0.0004,0.0063,0.0011,0.052,0.0157,0.0006,0.0162,0.0554,0.0242,0.0138,0.0381,0.0091,0.0466,0.0336,0.0137,0.0591,0.0194,0.0875,0.0783,0.2094,0.4905,1.0015,1.851,3.0028,4.1894,5.2255,5.6156,5.3501,4.7067,3.5536,2.4654,1.6491,1.0891,0.7349,0.5422,0.4143,0.2841,0.1565,0.125,0.0641,0.0319,0.0191,0.0525,0.0367,0.0116,0.0251,0.0475,69.35
0.0041,0.0477,0.0097,0.0201,0.0231,0.0007,0.0025,0.0416,0.0556,0.0353,0.0026,0.0344,0.0195,0.0023,0.0629,0.0227,0.0202,0.0322,0.0295,0.0731,0.1652,0.3067,0.6045,1.0521,1.7035,2.4307,3.1629,3.7016,3.9566,3.8088,3.3787,2.7224,1.9494,1.3484,0.9169,0.6276,0.4917,0.3325,0.272,0.1976,0.1574,0.1116,0.1258,0.05,0.0443,0.0606,0.0563,0.0381,0.0257,0.0618,51.7
0.0118,0.0077,0.0444,0.0239,0.0235,0.0377,0.0309,0.0343,0.0206,0.0002,0.0221,0.0174,0.0547,0.0054,0.0399,0.0072,0.0136,0.0175,0.0647,0.0194,0.0279,0.01,0.0728,0.1936,0.58,1.6097,3.393,5.3465,6.3002,5.7092,4.3028,2.812,1.9024,1.3168,0.9459,0.5649,0.3222,0.1615,0.0744,0.0365,0.0503,0.0228,0.0398,0.0232,0.0225,0.0153,0.0043,0.0066,0.0189,0.0418,67.64
0.002,0.0408,0.0235,0.0321,0.0344,0.0403,0.009,0.0282,0.0408,0.0583,0.0137,0.0703,0.0359,0.0814,0.1595,0.4122,1.0236,2.1914,3.6671,5.0894,5.6187,5.0625,3.8177,2.2726,1.1,0.4561,0.1611,0.0696,0.039,0.0177,0.0118,0.0187,0.0358,0.0463,0.0099,0.0055,0.0026,0.0205,0.0108,0.0019,0.0438,0.0963,0.0374,0.0277,0.0552,0.0279,0.0318,0.0169,0.0468,0.0205,60.52
0.0172,0.0132,0.0106,0.0266,0.0094,0.0174,0.0012,0.0402,0.0042,0.0109,0.0261,0.0075,0.043,0.0406,0.0431,0.0034,0.0226,0.0161,0.0068,0.0116,0.0228,0.0738,0.1737,0.3678,0.7983,1.3891,2.1073,2.7319,2.9967,2.7531,2.2642,1.5657,0.9938,0.5994,0.3874,0.3039,0.2426,0.18,0.1172,0.1287,0.0568,0.0711,0.0201,0.0224,0.0153,0.0295,0.0399,0.0068,0.0011,0.0206,33.47
